model_name,type,margin,right_class,all_class,size_dataset,train/bbox_loss,train/cls_loss,train/dfl_loss,train/num_epochs,train/mean_time_epoch,train/total_time,val/precision,val/recall,val/mAP50,val/mAP50-95,val/box_loss,val/cls_loss,val/dfl_loss,test/accuracy,test/precision,test/recall,test/fscore,test/mAP50-95,test/precision-circle,test/recall-circle,test/fscore-circle,test/precision-rect,test/recall-rect,test/fscore-rect,test/mean_confidence,test/mean_IoU,dataset/mean_IoU_train,dataset/mean_IoU_val,dataset/missing_bbox_train,dataset/missing_bbox_val,dataset/wrong_cls_train,dataset/wrong_cls_val
yolo-0_5-100-90-10-bbox_larger,bbox_larger,0_5,100,90,10,0.9371,0.60553,0.8758,7,0.204769673801604,1.43338771661123,0.90182,0.99939,0.90048,0.67663,0.93545,0.66893,0.86696,0.99023266022827,0.996209333137053,0.993977894466273,0.995092362834298,0.549896806844409,1,0.999706303461948,0.999853130163393,0.992402168701361,0.988246960737503,0.99032020610968,0.579625441713746,0.766801617577226,0.962149439674125,0.963235853612474,0.099342630705904,0.0972883840234518,0,0
yolo-0_5-100-90-10-bbox_smaller,bbox_smaller,0_5,100,90,10,1.0573,0.65859,0.87137,5,0.260752003192902,1.30376001596451,0.89484,0.93466,0.88865,0.60529,1.07069,1.11754,0.85794,0.379888370726692,1,0.379888370726692,0.550607395186077,0.282669413228636,1,0.570248540695327,0.726316281679604,1,0.18944430161237,0.318542535124286,0.412720675683864,0.856430140481698,0.94266639155479,0.943777948328865,0.099342630705904,0.0972883840234518,0,0
yolo-0_10-95-90-10-bbox_larger_smaller,bbox_larger_smaller,0_10,95,90,10,1.8211,1.36,1.1629,15,0.122704546716478,1.84056820074717,0.68729,0.64243,0.62959,0.27023,1.81864,1.38136,1.17386,0.524582662176014,0.994241110147441,0.526181471009437,0.688165588118764,0.476340903341426,0.999616711383672,0.765960571239767,0.867327638170065,0.980133283037847,0.286296690784883,0.443149516770893,0.417031049017067,0.936510709834225,0.931632381303155,0.936207644141912,0.102783068132948,0.104983510443386,0.0473842782799233,0.0481064483111566
yolo-0_10-95-90-10-bbox_larger,bbox_larger,0_10,95,90,10,1.4526,0.89801,1.0227,5,0.227043154239655,1.13521577119827,0.82725,0.90385,0.82821,0.47362,1.4914,1.23539,1.02651,0.468017823774616,0.956311036052574,0.478243307751625,0.637618721237638,0.167466895780515,0.977413056097947,0.67994419765777,0.801983199099333,0.908070937386898,0.276453520402542,0.423865300146413,0.394414888070809,0.665514592919999,0.920491313785341,0.924389884154223,0.102783068132948,0.104983510443386,0.0473842782799233,0.0481064483111566
yolo-0_10-95-90-10-bbox_smaller,bbox_smaller,0_10,95,90,10,1.7698,1.0066,1.0527,10,0.147116714715958,1.47116714715958,0.7259,0.65428,0.63006,0.29969,1.79083,1.01123,1.05435,0.516929665970406,0.921608511969958,0.540704292586201,0.681547309103112,0.189034787893543,0.913568614014048,0.783068394581299,0.84329966196849,0.943418148019054,0.298233371285856,0.453200870681476,0.520309278507446,0.655880780014953,0.907863037313613,0.914597225039064,0.102783068132948,0.104983510443386,0.0473842782799233,0.0481064483111566
yolo-0_15-100-100-100-bbox_larger_smaller,bbox_larger_smaller,0_15,100,100,100,2.1485,1.6178,1.3781,6,1.37869265940454,8.27215595642726,0.60637,0.44709,0.50522,0.17851,2.14346,1.63636,1.397,0.319689213893967,0.986795327577451,0.321062681305769,0.484491667474753,0.274495269640556,0.98597794822627,0.60406035463857,0.749152002185444,1,0.0379402798692474,0.0731068648266101,0.401048392834388,0.911799870545625,0.910242255377667,0.910360607535258,0,0,0,0
yolo-0_15-100-100-100-bbox_larger,bbox_larger,0_15,100,100,100,1.7095,0.65724,1.2019,14,0.918495325247447,12.8589345534643,0.97601,0.98061,0.98846,0.52496,1.71022,0.63449,1.22393,0.299883922014545,0.458012229096566,0.464840450923512,0.461401078874471,0.118361300352379,0.707106989700546,0.708249201512537,0.707677634716261,0.215252723700661,0.221324420611893,0.218246351091956,0.6076447719675,0.607272895321903,0.885592641754724,0.88536491411891,0,0,0,0
yolo-0_15-100-100-100-bbox_smaller,bbox_smaller,0_15,100,100,100,2.1869,1.0582,1.2222,8,1.22657647083203,9.81261176665624,0.63589,0.41093,0.46651,0.18337,2.21562,1.04636,1.25405,0.38531085656653,0.952877249242829,0.392795505452943,0.556280714527159,0.0964348599681763,0.971696071003355,0.659165167590587,0.785484611851171,0.865374937091092,0.126308443824145,0.220441652511137,0.511949615021738,0.603789636838507,0.881913826754713,0.882300139512318,0,0,0,0
yolo-0_10-90-90-100-bbox_larger_smaller,bbox_larger_smaller,0_10,90,90,100,1.8109,1.3609,1.1847,15,0.791303506162432,11.8695525924365,0.67698,0.61575,0.58496,0.25291,1.81131,1.37721,1.18478,0.441816913303712,1,0.441816913303712,0.612861326881447,0.423762503161773,1,0.693858071147986,0.819263529768742,1,0.189664671098542,0.318854002655059,0.430842573711143,0.958540309750653,0.932870590837064,0.933648328849253,0.0996335107460543,0.0998079550910367,0.0992929561523724,0.100761041252128
yolo-0_10-90-90-100-bbox_larger,bbox_larger,0_10,90,90,100,1.4123,0.76771,1.0263,15,0.793171498510573,11.8975724776586,0.80755,0.89735,0.78405,0.48698,1.42701,0.74399,1.03473,0.632870800491504,0.774907342849804,0.775419527778798,0.775163350708465,0.264894242740038,0.92485315712188,0.924887110393186,0.924870133445915,0.625082532462769,0.625886068975649,0.62548404265081,0.590256971643149,0.655589099224014,0.92129335990016,0.920679731123613,0.0996335107460543,0.0998079550910367,0.0992929561523724,0.100761041252128
yolo-0_10-90-90-100-bbox_smaller,bbox_smaller,0_10,90,90,100,1.7193,0.94455,1.0525,15,0.768691915141212,11.5303787271182,0.71566,0.62647,0.5971,0.28687,1.76348,0.92719,1.06793,0.599849567506582,0.896937784366853,0.644255131641758,0.749882463563705,0.231769477069408,0.935321536113517,0.832446125041301,0.880890408298046,0.834397472948451,0.45598119513718,0.589702180211846,0.491269411845878,0.659203341946458,0.909317061815321,0.909867698551833,0.0996335107460543,0.0998079550910367,0.0992929561523724,0.100761041252128
yolo-0_5-90-85-10-bbox_larger_smaller,bbox_larger_smaller,0_5,90,85,10,1.3365,1.037,0.9604,4,0.28922523856163,1.15690095424652,0.75452,0.83483,0.73016,0.42239,1.37197,1.49365,0.96492,0.250229500973084,1,0.250229500973084,0.400293707320655,0.243508326701321,1,0.500348764638937,0.66697660761476,0,0,0,0.3400832012299,0.962194494294327,0.95955837338009,0.961192638708966,0.149413282545924,0.152620007328692,0.101191765980498,0.0921081081081081
yolo-0_5-90-85-10-bbox_larger,bbox_larger,0_5,90,85,10,0.93733,0.8672,0.87293,7,0.186864491871425,1.30805144309998,0.76818,0.89781,0.75769,0.5673,0.95127,0.96492,0.86074,0.950838932334692,0.99984557177052,0.950978592149231,0.974800037639974,0.602392595595637,1,0.997907412166379,0.998952610205619,0.999675087320283,0.904029088772175,0.949449362572084,0.467519032498735,0.810805916256427,0.962645621085246,0.962197772428683,0.149413282545924,0.152620007328692,0.101191765980498,0.0921081081081081
yolo-0_5-90-85-10-bbox_smaller,bbox_smaller,0_5,90,85,10,1.0516,0.83713,0.86954,13,0.127754631103613,1.66081020434697,0.75775,0.88713,0.74977,0.51169,1.06998,0.81239,0.85998,0.966817468714656,0.993402185526045,0.973065765798847,0.983128820130406,0.522839503842439,1,0.999853151730974,0.999926570473988,0.986521672537908,0.946266573621773,0.965974917046286,0.576965034358832,0.753306050436239,0.943572834364358,0.947443818647479,0.149413282545924,0.152620007328692,0.101191765980498,0.0921081081081081
yolo-0_15-90-95-50-bbox_larger_smaller,bbox_larger_smaller,0_15,90,95,50,2.1363,1.8041,1.3595,13,0.47704411592239,6.20157350699107,0.54669,0.38977,0.39273,0.14016,2.13399,1.82883,1.38115,0.167480630117872,1,0.167480630117872,0.286909479776058,0.1574096332769,1,0.33319872242006,0.499848547432191,1,0.00168949939398391,0.00337329960033733,0.336429189048533,0.938235204984222,0.910183214559018,0.910129586773155,0.0501562000344378,0.0509920267012794,0.10046874190708,0.100937866354045
yolo-0_15-90-95-50-bbox_larger,bbox_larger,0_15,90,95,50,1.7187,0.9195,1.1839,13,0.468236369964404,6.08707280953725,0.83167,0.8802,0.81103,0.41696,1.74332,0.8814,1.20646,0.325847085245582,0.492928099265113,0.490140638196306,0.491530416850788,0.129430182983029,0.732190699893566,0.732405741767319,0.732298205043498,0.250678161346661,0.24776875895251,0.249214969152906,0.528195533795386,0.610708274239329,0.884996360128705,0.88519346251159,0.0501562000344378,0.0509920267012794,0.10046874190708,0.100937866354045
yolo-0_15-90-95-50-bbox_smaller,bbox_smaller,0_15,90,95,50,2.1631,1.2648,1.2007,15,0.398239569399092,5.97359354098638,0.57985,0.36764,0.36979,0.14304,2.20487,1.24132,1.2341,0.32748516592191,0.992341842397336,0.328314912055227,0.493391827387358,0.0831552902543057,0.997570226383786,0.617974228128786,0.76317638791286,0.915357766143107,0.0385279318323723,0.0739435378705107,0.504105129799951,0.608420089006393,0.881067832120005,0.881435799164205,0.0501562000344378,0.0509920267012794,0.10046874190708,0.100937866354045
yolo-0_10-85-90-50-bbox_larger_smaller,bbox_larger_smaller,0_10,85,90,50,1.852,1.4911,1.19,6,0.70015781323115,4.2009468793869,0.61934,0.61175,0.53293,0.22454,1.8645,1.50024,1.21279,0.753635245605151,0.980562876506024,0.765064443873242,0.859511973762918,0.647763939089781,0.993351823150339,0.894122398032233,0.941128736209595,0.963121593058182,0.635949608844162,0.766065700696826,0.401973086025661,0.91200815652518,0.93204517890923,0.932008589777106,0.099992620470814,0.0964212868533284,0.148914944790642,0.153334701415966
yolo-0_10-85-90-50-bbox_larger,bbox_larger,0_10,85,90,50,1.4213,0.85546,1.027,13,0.466454846125383,6.06391299962997,0.7631,0.84494,0.73747,0.45518,1.43361,0.82746,1.03601,0.631576583320856,0.773900599922946,0.774483163808615,0.774191772273866,0.260054702526882,0.928862460081489,0.928998861925915,0.928930655996476,0.619058098591549,0.619899364601315,0.619478445981905,0.56805155623713,0.651910550416478,0.920267089957463,0.920850718442763,0.099992620470814,0.0964212868533284,0.148914944790642,0.153334701415966
yolo-0_10-85-90-50-bbox_smaller,bbox_smaller,0_10,85,90,50,1.7458,1.1258,1.0243,3,1.04418239063687,3.1325471719106,0.65293,0.57914,0.53513,0.25335,1.78376,1.11627,1.04715,0.523978240641329,0.953811074918567,0.53761979950795,0.687645304464223,0.188505356186399,0.962384021207551,0.773009288153016,0.857363899181563,0.932547330234667,0.302126565541558,0.456391478029294,0.4763590791074,0.655093392758394,0.908364828184937,0.907953870386673,0.099992620470814,0.0964212868533284,0.148914944790642,0.153334701415966
yolo-0_15-85-100-10-bbox_larger_smaller,bbox_larger_smaller,0_15,85,100,10,2.1394,1.8809,1.3375,13,0.133823673541729,1.73970775604248,0.48556,0.36939,0.37149,0.13515,2.16599,1.87483,1.36151,0.238792549775209,0.997776414660328,0.238919693019498,0.385524678556616,0.210606219353244,0.997766137729163,0.475531407173538,0.644091395042391,1,0.00220369486171815,0.00439769853776524,0.381114439320992,0.91683173800113,0.910907199483865,0.911161171192429,0,0,0.151194937642072,0.14437522902162
yolo-0_15-85-100-10-bbox_larger,bbox_larger,0_15,85,100,10,1.714,1.0379,1.1694,14,0.137379052241643,1.92330673138301,0.82541,0.83056,0.80494,0.40214,1.74446,0.99836,1.19411,0.272878768456259,0.427603586494038,0.429919582859031,0.428758457158029,0.0964372401677156,0.69786252836542,0.699988986379823,0.698924139953447,0.158497029775138,0.15973114922687,0.159111696484103,0.545063749837644,0.605055265960213,0.886308942160863,0.88474321723343,0,0,0.151194937642072,0.14437522902162
yolo-0_15-85-100-10-bbox_smaller,bbox_smaller,0_15,85,100,10,2.203,1.3903,1.2014,13,0.126528586485447,1.64487162431081,0.48104,0.35652,0.34997,0.13212,2.25375,1.40285,1.23197,0.277772079187609,0.801341487472874,0.29831454485367,0.434775628160873,0.0794429431703146,0.802283472487677,0.585594184808547,0.677022983383205,0.753807106598985,0.0109082895655048,0.021505376344086,0.541190647654431,0.619704321770828,0.881273808078954,0.884915360187644,0,0,0.151194937642072,0.14437522902162
yolo-0_15-100-100-50-bbox_larger_smaller,bbox_larger_smaller,0_15,100,100,50,2.1226,1.6068,1.3593,14,0.446051654077712,6.24472315708796,0.5835,0.44203,0.49576,0.17795,2.13602,1.62526,1.38642,0.249413575722035,0.992561260210035,0.249880659493996,0.399249024612045,0.225503956989425,0.992461197339246,0.492969639120379,0.658735804164929,1,0.00668454108054505,0.0132803093874275,0.39863494242886,0.9307855087666,0.910318295150112,0.910230850556319,0,0,0,0
yolo-0_15-100-100-50-bbox_larger,bbox_larger,0_15,100,100,50,1.7126,0.65955,1.1978,15,0.407863450845083,6.11795176267624,0.98246,0.98566,0.99054,0.51979,1.7537,0.615,1.23386,0.348104855613918,0.514543996500693,0.518341717768883,0.516435875391004,0.141837834285489,0.748918383808756,0.749880685781416,0.749399225872728,0.282887584257447,0.286700701509531,0.284781379398406,0.628275990621393,0.615544364160493,0.885318074119259,0.885295729795362,0,0,0,0
yolo-0_15-100-100-50-bbox_smaller,bbox_smaller,0_15,100,100,50,2.1592,1.037,1.2099,15,0.389501141177283,5.84251711765925,0.70011,0.39649,0.46742,0.18356,2.21447,1.01882,1.25097,0.372964963952081,0.959243424110047,0.378970366834355,0.543298589176669,0.0904800074117853,0.957161450964858,0.620947905576563,0.753239812959252,0.968806862490252,0.136886179160392,0.239878998519663,0.520294874583836,0.597612122512972,0.881549559494463,0.882016867225604,0,0,0,0
yolo-0_15-85-100-100-bbox_larger_smaller,bbox_larger_smaller,0_15,85,100,100,2.1221,1.8318,1.3626,13,0.909392421062176,11.8221014738083,0.54314,0.36447,0.38021,0.13753,2.13113,1.83697,1.37997,0.200620570631219,1,0.200620570631219,0.334194791491444,0.18845930262929,1,0.400491941701237,0.571930376428646,1,0.000661108458515444,0.00132134336575518,0.358796524223671,0.936939977198694,0.909921665118721,0.910286198628651,0,0,0.149984345936389,0.147616057908926
yolo-0_15-85-100-100-bbox_larger,bbox_larger,0_15,85,100,100,1.7311,0.95289,1.1988,8,1.21716672380765,9.73733379046122,0.83584,0.83832,0.80391,0.40565,1.7664,0.90351,1.23701,0.316818522367499,0.481011264814883,0.481364520985569,0.481187828065925,0.127010946887361,0.718324837727823,0.719115973420463,0.718720187862332,0.243418878731138,0.243508282219855,0.24346357226792,0.538467602312414,0.615413629802313,0.885581232389903,0.884574076085942,0,0,0.149984345936389,0.147616057908926
yolo-0_15-85-100-100-bbox_smaller,bbox_smaller,0_15,85,100,100,2.1451,1.2765,1.2087,15,0.774006492561764,11.6100973884265,0.57944,0.35067,0.35611,0.13648,2.21141,1.25307,1.25726,0.326401231287905,0.993807531380753,0.32706642676165,0.492160627702339,0.0864055773041893,0.996119494918386,0.593707551672235,0.743984910521231,0.971597633136095,0.0603077827156866,0.113566414220009,0.486021804039781,0.609437987957774,0.882075586240467,0.882106493218828,0,0,0.149984345936389,0.147616057908926
yolo-0_5-85-95-100-bbox_larger_smaller,bbox_larger_smaller,0_5,85,95,100,1.2758,0.83763,0.97025,15,0.784269103738997,11.764036556085,0.78308,0.82324,0.75498,0.46638,1.2841,0.82889,0.97212,0.988302701911108,0.997008365496482,0.99124224286711,0.994116943019969,0.973413091239309,0.999376284120928,1,0.99968804477475,0.99460866332032,0.982480625849341,0.988507446140202,0.557265718538203,0.974775117296973,0.959427840534318,0.960184126777032,0.0502219193723641,0.0512058204380101,0.149493265079242,0.148615246881143
yolo-0_5-85-95-100-bbox_larger,bbox_larger,0_5,85,95,100,0.88584,0.6639,0.86324,15,0.777479011217753,11.6621851682663,0.80773,0.85138,0.77694,0.61317,0.89029,0.65107,0.85677,0.999210965741234,0.999431036064972,0.999779679065839,0.999605327165423,0.619226039561364,1,1,1,0.998862218307275,0.999559261027656,0.999210618104382,0.690717908145748,0.790374431039355,0.962089472004408,0.961768727189176,0.0502219193723641,0.0512058204380101,0.149493265079242,0.148615246881143
yolo-0_5-85-95-100-bbox_smaller,bbox_smaller,0_5,85,95,100,1.0337,0.77911,0.86462,4,1.69765446682771,6.79061786731084,0.79351,0.83185,0.76609,0.53301,1.04974,0.77066,0.86209,0.972294824882384,0.981601790686248,0.99034259905262,0.985952822687517,0.564597346314761,0.99996328928047,1,0.99998164430331,0.963552379921331,0.980680941712271,0.972041210091376,0.641197975493287,0.766456476435314,0.943478034464942,0.943591522643255,0.0502219193723641,0.0512058204380101,0.149493265079242,0.148615246881143
yolo-0_10-100-85-50-bbox_larger_smaller,bbox_larger_smaller,0_10,100,85,50,1.8222,1.2332,1.1825,13,0.485538939634959,6.31200621525447,0.69292,0.67158,0.66282,0.28847,1.81714,1.24503,1.18058,0.508212063934817,0.999026009162729,0.508463995887343,0.673926533393359,0.465493960041053,1,0.718602004478872,0.836263431098199,0.996685896649073,0.298233371285856,0.459094250014135,0.429893339164269,0.938399554410645,0.933210180741697,0.932662175057564,0.149632253462229,0.149675505284628,0,0
yolo-0_10-100-85-50-bbox_larger,bbox_larger,0_10,100,85,50,1.4336,0.65274,1.0391,10,0.584397934675217,5.84397934675217,0.84797,0.99775,0.8531,0.54035,1.43892,0.62608,1.04899,0.641468033304277,0.779522957226869,0.783644842654133,0.781578465482512,0.271896069643522,0.943877551020408,0.944050809501083,0.943964172310629,0.616757542711741,0.623168178646197,0.619946288616475,0.620869878478533,0.654141322204851,0.921234121054943,0.921817603828368,0.149632253462229,0.149675505284628,0,0
yolo-0_10-100-85-50-bbox_smaller,bbox_smaller,0_10,100,85,50,1.7346,0.80729,1.0554,14,0.437065454040255,6.11891635656357,0.74964,0.70311,0.67264,0.33236,1.7627,0.79609,1.06623,0.552714339815257,0.84267603865947,0.616311093159035,0.711933065396973,0.2069870323054,0.863899312070044,0.811410110503323,0.836832440414214,0.804575117535612,0.421126088074338,0.552871401706929,0.533270729844238,0.648293191266607,0.909421652434637,0.910117728797797,0.149632253462229,0.149675505284628,0,0
yolo-0_5-90-90-100-bbox_larger_smaller,bbox_larger_smaller,0_5,90,90,100,1.2752,0.80565,0.97461,15,0.752382169829475,11.2857325474421,0.78874,0.87271,0.76819,0.47774,1.28126,0.79643,0.97647,0.98620426413654,0.989946906529949,0.99618110380788,0.993054221002059,0.975787976885439,0.999926581256195,1,0.99996328928047,0.98008560650029,0.992360524479377,0.98618487088238,0.565172366050949,0.972460879761422,0.959704940471684,0.958982541063002,0.099547566867407,0.0996232965247258,0.0987039902918578,0.0985869275415821
yolo-0_5-90-90-100-bbox_larger,bbox_larger,0_5,90,90,100,0.88455,0.62965,0.8631,15,0.765481122864617,11.4822168429693,0.81152,0.90141,0.79068,0.62535,0.88745,0.61374,0.85755,0.999559519876666,0.999632906280974,0.999926559688613,0.999779711421963,0.61923997680527,0.99996328928047,1,0.99998164430331,0.999302547536892,0.999853087009219,0.999577741467624,0.693905078820718,0.790747182353624,0.961866527183951,0.961845285042727,0.099547566867407,0.0996232965247258,0.0987039902918578,0.0985869275415821
yolo-0_5-90-90-100-bbox_smaller,bbox_smaller,0_5,90,90,100,1.0232,0.68428,0.8659,15,0.815611420737373,12.2341713110606,0.7997,0.88502,0.78165,0.55521,1.02877,0.67456,0.85819,0.985920630288882,0.993275272847536,0.992545808394228,0.992910406641443,0.587580013993911,0.999926581256195,1,0.99996328928047,0.986610263012691,0.985088331435707,0.985848709843417,0.641618417662678,0.775876783634248,0.943170086692843,0.942942458801027,0.099547566867407,0.0996232965247258,0.0987039902918578,0.0985869275415821
yolo-0_10-85-95-100-bbox_larger_smaller,bbox_larger_smaller,0_10,85,95,100,1.8107,1.3859,1.1884,14,0.928410380794889,12.9977453311284,0.65058,0.58946,0.56206,0.24145,1.82887,1.39127,1.1947,0.51655932918662,0.998758336880942,0.516891271618992,0.681225349045418,0.482116135574227,1,0.727596460956717,0.842322240639211,0.995817899390608,0.306093216292651,0.46825486009664,0.434164605621363,0.948244491138335,0.933121634996487,0.933658053113985,0.0501789474330405,0.049931676330465,0.150061723208573,0.152711370262391
yolo-0_10-85-95-100-bbox_larger,bbox_larger,0_10,85,95,100,1.409,0.79841,1.0276,15,0.812500116030375,12.1875017404556,0.80299,0.84539,0.77089,0.48037,1.42739,0.78009,1.03592,0.6319478768816,0.774293002514177,0.774648404509235,0.774470662738512,0.269093872256437,0.926408515323913,0.926612577554242,0.926510535202995,0.622183072744623,0.622617254930767,0.622400088117049,0.598492731473285,0.652569836967999,0.921460866545538,0.920772773057598,0.0501789474330405,0.049931676330465,0.150061723208573,0.152711370262391
yolo-0_10-85-95-100-bbox_smaller,bbox_smaller,0_10,85,95,100,1.7471,1.01,1.0617,8,1.19422617306312,9.55380938450495,0.70003,0.59873,0.5781,0.27328,1.7707,1.00002,1.08533,0.537519392504287,0.829427477068844,0.60432196232512,0.699203398831652,0.211773615201229,0.887398406060128,0.82572781673336,0.855453075972236,0.726949365322918,0.382818525728138,0.501527727655479,0.491151876004878,0.656031398074901,0.909525330306811,0.909681165018852,0.0501789474330405,0.049931676330465,0.150061723208573,0.152711370262391
yolo-0_15-100-100-10-bbox_larger_smaller,bbox_larger_smaller,0_15,100,100,10,2.1333,1.6553,1.3485,14,0.176103926556451,2.46545497179031,0.60342,0.43283,0.49611,0.17587,2.16083,1.65234,1.35851,0.293294449946811,0.996510251137284,0.293596004847061,0.453561754570079,0.246890712600688,0.996316516477011,0.556077682734315,0.713774091701616,1,0.0309986410548353,0.0601332335862634,0.449031291735568,0.900723423267164,0.910461788157242,0.91192574187729,0,0,0,0
yolo-0_15-100-100-10-bbox_larger,bbox_larger,0_15,100,100,10,1.7195,0.76184,1.1765,15,0.14097174220615,2.11457613309224,0.96422,0.97857,0.98707,0.50592,1.72534,0.72972,1.19392,0.314900584795322,0.464543289968598,0.49432673594536,0.478972461396143,0.122061910036259,0.722872670241091,0.727596460956717,0.7252268735363,0.232638093055237,0.260954199875124,0.245983935742972,0.628229061578749,0.612422932064029,0.885149286407923,0.888313128883324,0,0,0,0
yolo-0_15-100-100-10-bbox_smaller,bbox_smaller,0_15,100,100,10,2.1832,1.129,1.191,15,0.122825226518843,1.84237839778264,0.63044,0.40236,0.46133,0.18107,2.2151,1.12684,1.2109,0.324438502673797,0.917620368036299,0.334171776888334,0.489926111357855,0.0730077645778173,0.93675731261426,0.601967766804949,0.732941465704132,0.773916773916774,0.0662577588423256,0.122065092360782,0.497109864546605,0.59295165955009,0.882571152129173,0.884602697380286,0,0,0,0
yolo-0_5-95-100-50-bbox_larger_smaller,bbox_larger_smaller,0_5,95,100,50,1.2808,0.65094,0.97558,14,0.441249495744705,6.17749294042587,0.92372,0.92122,0.91724,0.57044,1.28624,0.63877,0.9756,0.956509515190919,0.95704766425796,0.999412477508905,0.97777139110676,0.972310634708459,0.995504714567649,1,0.997747294005604,0.921395900389632,0.99882469607375,0.958549222797927,0.646801091257311,0.968457170285484,0.959349189523943,0.959613916814574,0,0,0.0489262785034315,0.0485814945299462
yolo-0_5-95-100-50-bbox_larger,bbox_larger,0_5,95,100,50,0.8871,0.45745,0.86232,15,0.419395874076419,6.29093811114629,0.95127,0.95142,0.93773,0.73945,0.89585,0.44153,0.85651,0.998844163945254,0.99926582603748,0.999577718209525,0.999421747790251,0.616351765022412,0.99996328928047,1,0.99998164430331,0.998568439599163,0.999155250303008,0.998861758766293,0.808023409336658,0.789354852224603,0.961741840751942,0.962151360859228,0,0,0.0489262785034315,0.0485814945299462
yolo-0_5-95-100-50-bbox_smaller,bbox_smaller,0_5,95,100,50,1.0271,0.5198,0.86747,14,0.475700320232482,6.65980448325475,0.93525,0.93405,0.92777,0.6578,1.03804,0.51293,0.8582,0.98170709663425,0.984483196171555,0.99713582785591,0.990769118505546,0.578061261907,0.999706389694278,1,0.999853173292222,0.969626419284358,0.994270393359533,0.981793783773982,0.75202787336487,0.769364278738314,0.942629064725404,0.943094111076767,0,0,0.0489262785034315,0.0485814945299462
yolo-0_15-95-95-10-bbox_larger_smaller,bbox_larger_smaller,0_15,95,95,10,2.1419,1.7888,1.3432,13,0.16223642428716,2.10907351573308,0.54002,0.41992,0.44329,0.15575,2.19177,1.76276,1.38071,0.276333315087489,0.977980111068062,0.278063378988727,0.43301120768527,0.237002624007933,0.977812581571391,0.550093615771504,0.70408570824425,0.993827160493827,0.0059132478789437,0.0117565445981964,0.361043099037332,0.909059967687938,0.910917896750346,0.91321508713495,0.0508078884315292,0.0498351044338586,0.0532686084142395,0.0489780177400694
yolo-0_15-95-95-10-bbox_larger,bbox_larger,0_15,95,95,10,1.7283,0.97017,1.1704,10,0.175822898546855,1.75822898546855,0.85992,0.92448,0.87454,0.43638,1.73019,0.94412,1.19392,0.311407150822084,0.46807410445233,0.481970403554511,0.474920623433952,0.113671155960814,0.732756111757858,0.739454458680568,0.736090046960367,0.213638748032873,0.224372865170603,0.218874278958117,0.53819895150405,0.610820216308282,0.885722408637737,0.88893725058108,0.0508078884315292,0.0498351044338586,0.0532686084142395,0.0489780177400694
yolo-0_15-95-95-10-bbox_smaller,bbox_smaller,0_15,95,95,10,2.1837,1.2969,1.195,13,0.151398260165484,1.96817738215129,0.51776,0.4085,0.40068,0.15594,2.21647,1.26243,1.21423,0.30876072147118,0.888476969173734,0.321209561928543,0.471836778726216,0.0832811002863962,0.901793058068761,0.603766658100518,0.723282610607793,0.721458046767538,0.0385279318323723,0.07314947177574,0.513513258950597,0.614310650531777,0.882490607387362,0.886630154173014,0.0508078884315292,0.0498351044338586,0.0532686084142395,0.0489780177400694
yolo-0_10-85-85-10-bbox_larger_smaller,bbox_larger_smaller,0_10,85,85,10,1.8217,1.5604,1.175,14,0.135828765517189,1.90160271724065,0.57861,0.56329,0.49014,0.21503,1.82613,1.54978,1.17953,0.299441874127928,0.999877390877881,0.299452869680167,0.460877673853457,0.281182345409136,0.999868012934732,0.556224531003341,0.714804680128326,1,0.0425680390788556,0.0816599732262383,0.415002110181719,0.944779006711493,0.93275870503114,0.935980163522572,0.151870737850955,0.14235983876878,0.150018109380659,0.152531510361034
yolo-0_10-85-85-10-bbox_larger,bbox_larger,0_10,85,85,10,1.4345,0.99792,1.0265,13,0.144849183926216,1.8830393910408,0.72374,0.84507,0.70039,0.41775,1.43102,0.95729,1.0259,0.669020340644529,0.801434836058054,0.801949840267323,0.801692255453486,0.255769797585185,0.939636869463357,0.942362054407284,0.940997488864857,0.66254644446897,0.661475740992397,0.662010659805183,0.551397898937417,0.648223226900194,0.92189857261786,0.921930603731969,0.151870737850955,0.14235983876878,0.150018109380659,0.152531510361034
yolo-0_10-85-85-10-bbox_smaller,bbox_smaller,0_10,85,85,10,1.7616,1.1497,1.0512,14,0.137618415128617,1.92665781180064,0.62143,0.58704,0.51532,0.23937,1.77405,1.13403,1.04909,0.561115726583353,0.937756639390269,0.582822311166599,0.718864997678816,0.210025376304485,0.921060177788702,0.825434120195308,0.870629235237173,0.980932203389831,0.340103573658501,0.505086317397115,0.502164047161116,0.66621144403444,0.909134395391808,0.909884918381344,0.151870737850955,0.14235983876878,0.150018109380659,0.152531510361034
yolo-0_15-100-85-50-bbox_larger_smaller,bbox_larger_smaller,0_15,100,85,50,2.1446,1.7061,1.3778,8,0.663163767755032,5.30531014204025,0.54772,0.41666,0.42956,0.15222,2.16768,1.69385,1.39777,0.209685710089587,0.999474973748687,0.209708809165351,0.346677997996783,0.18818792375875,0.99947024545294,0.415580601343662,0.587060806430702,1,0.00374628126492085,0.00746459804603169,0.349372455573161,0.927997025164393,0.909873572494685,0.90905383359029,0.149656851892849,0.148674207305767,0,0
